0.0339183
0.0332989
0.0310958
0.0297895
0.0305231
0.0341608
0.0330211
0.0404123
0.0596705
0.0597534
0.0603397
0.0570096
0.0607036
0.0598154
0.0611946
0.0599577
0.0514519
0.045184
0.0609112
0.0489411
